,Nome via,period,year,order,label,month,tot_day
341,VIA DEI MILLE,4,2022,20224,,2022-12,4931.879928315412
342,VIA DEL BORGO DI S.PIETRO,1,2022,20221,2022,2022-03,1228.3241167434717
343,VIA DEL BORGO DI S.PIETRO,2,2022,20222,,2022-06,1305.6044802867384
344,VIA DEL BORGO DI S.PIETRO,3,2022,20223,,2022-09,1098.2510752688172
345,VIA DEL BORGO DI S.PIETRO,4,2022,20224,,2022-12,1277.8878136200717
346,VIA DEL DAZIO,1,2022,20221,2022,2022-03,3730.3196364567334
347,VIA DEL DAZIO,2,2022,20222,,2022-06,3957.684109916368
348,VIA DEL DAZIO,3,2022,20223,,2022-09,3670.8187574671447
349,VIA DEL DAZIO,4,2022,20224,,2022-12,3823.894145758662
350,VIA DEL FONDITORE,3,2022,20223,,2022-09,0.0
351,VIA DEL FONDITORE,4,2022,20224,,2022-12,392.5698924731183
352,VIA DEL GOMITO,3,2022,20223,,2022-09,3384.5524641577063
353,VIA DEL GOMITO,4,2022,20224,,2022-12,4444.616487455197
354,VIA DEL LAVORO,1,2022,20221,2022,2022-03,4845.885048643113
355,VIA DEL LAVORO,2,2022,20222,,2022-06,5291.76164874552
356,VIA DEL LAVORO,3,2022,20223,,2022-09,1734.5192353643968
357,VIA DEL LAVORO,4,2022,20224,,2022-12,1946.732138590203
358,VIA DEL PALLONE,1,2022,20221,2022,2022-03,3719.0771889400926
359,VIA DEL PALLONE,2,2022,20222,,2022-06,3873.270609318997
360,VIA DEL PALLONE,3,2022,20223,,2022-09,3516.3888888888887
361,VIA DEL PALLONE,4,2022,20224,,2022-12,3684.5154121863798
362,VIA DEL PILASTRO,1,2022,20221,2022,2022-03,594.8701996927803
363,VIA DEL PILASTRO,2,2022,20222,,2022-06,736.3706093189963
364,VIA DEL PILASTRO,3,2022,20223,,2022-09,633.7301075268817
365,VIA DEL PILASTRO,4,2022,20224,,2022-12,671.6903225806451
366,VIA DEL POZZO,1,2022,20221,2022,2022-03,1257.3175883256529
367,VIA DEL POZZO,2,2022,20222,,2022-06,1366.024731182796
368,VIA DEL POZZO,3,2022,20223,,2022-09,934.9476702508961
369,VIA DEL POZZO,4,2022,20224,,2022-12,1122.363440860215
370,VIA DEL SOSTEGNO,2,2022,20222,,2022-06,552.95
371,VIA DEL SOSTEGNO,3,2022,20223,,2022-09,426.84
372,VIA DEL TIMAVO,1,2022,20221,2022,2022-03,3773.6856758832564
373,VIA DEL TIMAVO,2,2022,20222,,2022-06,4118.614605734767
374,VIA DEL TIMAVO,3,2022,20223,,2022-09,2337.736111111111
375,VIA DEL TIMAVO,4,2022,20224,,2022-12,2589.630017921147
376,VIA DEL TRIUMVIRATO,1,2022,20221,2022,2022-03,5377.008448540707
377,VIA DEL TRIUMVIRATO,2,2022,20222,,2022-06,4922.185430421933
378,VIA DEL TRIUMVIRATO,3,2022,20223,,2022-09,5641.782258064516
379,VIA DEL TRIUMVIRATO,4,2022,20224,,2022-12,6170.674253285543
380,VIA DELL'ANGELO CUSTODE,1,2022,20221,2022,2022-03,1079.692396313364
381,VIA DELL'ANGELO CUSTODE,2,2022,20222,,2022-06,1139.2709677419355
382,VIA DELL'ANGELO CUSTODE,3,2022,20223,,2022-09,944.5111111111111
383,VIA DELL'ANGELO CUSTODE,4,2022,20224,,2022-12,1046.5745519713262
384,VIA DELL'ARTIGIANO,1,2022,20221,2022,2022-03,10583.160714285716
385,VIA DELL'ARTIGIANO,2,2022,20222,,2022-06,10823.812186379928
386,VIA DELL'ARTIGIANO,3,2022,20223,,2022-09,9815.862724014338
387,VIA DELL'ARTIGIANO,4,2022,20224,,2022-12,12081.35053763441
388,VIA DELL'INDIPENDENZA,1,2022,20221,2022,2022-03,2856.2398873527904
389,VIA DELL'INDIPENDENZA,2,2022,20222,,2022-06,3336.58339307049
390,VIA DELL'INDIPENDENZA,3,2022,20223,,2022-09,2879.032855436081
391,VIA DELL'INDIPENDENZA,4,2022,20224,,2022-12,3249.2875746714453
392,VIA DELL'INDUSTRIA,3,2022,20223,,2022-09,0.0
393,VIA DELL'INDUSTRIA,4,2022,20224,,2022-12,0.0
394,VIA DELLA BARCA,1,2022,20221,2022,2022-03,6247.2970430107525
395,VIA DELLA BARCA,2,2022,20222,,2022-06,6617.4063918757465
396,VIA DELLA BARCA,3,2022,20223,,2022-09,6687.131063321386
397,VIA DELLA BARCA,4,2022,20224,,2022-12,7759.1117084826765
398,VIA DELLA BATTAGLIA,3,2022,20223,,2022-09,510.42974910394264
399,VIA DELLA BATTAGLIA,4,2022,20224,,2022-12,883.6991039426524
400,VIA DELLA BEVERARA,3,2022,20223,,2022-09,0.0
401,VIA DELLA BEVERARA,4,2022,20224,,2022-12,1336.1645161290323
402,VIA DELLA CA' BIANCA,2,2022,20222,,2022-06,0.0
403,VIA DELLA CA' BIANCA,3,2022,20223,,2022-09,3355.5175627240146
404,VIA DELLA CA' BIANCA,4,2022,20224,,2022-12,4546.889247311828
405,VIA DELLA CERTOSA,1,2022,20221,2022,2022-03,1635.6801075268816
406,VIA DELLA CERTOSA,2,2022,20222,,2022-06,1751.9935483870968
407,VIA DELLA CERTOSA,3,2022,20223,,2022-09,1439.0419354838712
408,VIA DELLA CERTOSA,4,2022,20224,,2022-12,1602.4820788530467
409,VIA DELLA CROCE COPERTA,1,2022,20221,2022,2022-03,3507.567588325653
410,VIA DELLA CROCE COPERTA,2,2022,20222,,2022-06,3856.1387096774192
411,VIA DELLA CROCE COPERTA,3,2022,20223,,2022-09,3389.141218637993
412,VIA DELLA CROCE COPERTA,4,2022,20224,,2022-12,3679.160573476702
413,VIA DELLA CROCETTA,1,2022,20221,2022,2022-03,810.3026113671275
414,VIA DELLA CROCETTA,2,2022,20222,,2022-06,661.7232974910395
415,VIA DELLA CROCETTA,3,2022,20223,,2022-09,300.3007168458781
416,VIA DELLA CROCETTA,4,2022,20224,,2022-12,640.9032258064516
417,VIA DELLA DIRETTISSIMA,1,2022,20221,2022,2022-03,1599.481182795699
418,VIA DELLA DIRETTISSIMA,2,2022,20222,,2022-06,1655.3759856630825
419,VIA DELLA DIRETTISSIMA,3,2022,20223,,2022-09,1339.7551971326166
420,VIA DELLA DIRETTISSIMA,4,2022,20224,,2022-12,1560.6440860215055
421,VIA DELLA DOZZA,2,2022,20222,,2022-06,424.53154121863804
422,VIA DELLA DOZZA,3,2022,20223,,2022-09,940.4347670250896
423,VIA DELLA DOZZA,4,2022,20224,,2022-12,919.662724014337
424,VIA DELLA FOSCHERARA,1,2022,20221,2022,2022-03,6892.802611367127
425,VIA DELLA FOSCHERARA,2,2022,20222,,2022-06,7089.947311827957
426,VIA DELLA FOSCHERARA,3,2022,20223,,2022-09,5862.293906810036
427,VIA DELLA FOSCHERARA,4,2022,20224,,2022-12,7179.268458781361
428,VIA DELLA LIBERAZIONE,1,2022,20221,2022,2022-03,7421.751344086021
429,VIA DELLA LIBERAZIONE,2,2022,20222,,2022-06,8054.096953405019
430,VIA DELLA LIBERAZIONE,3,2022,20223,,2022-09,6943.497670250897
431,VIA DELLA LIBERAZIONE,4,2022,20224,,2022-12,7624.7770609319
432,VIA DELLA PIETRA,1,2022,20221,2022,2022-03,7112.301459293395
433,VIA DELLA PIETRA,2,2022,20222,,2022-06,12429.29283154122
434,VIA DELLA PIETRA,3,2022,20223,,2022-09,11792.287813620072
435,VIA DELLA PIETRA,4,2022,20224,,2022-12,11798.572043010752
436,VIA DELLA SALUTE,1,2022,20221,2022,2022-03,2475.356950844854
437,VIA DELLA SALUTE,2,2022,20222,,2022-06,3177.840860215054
438,VIA DELLA SALUTE,3,2022,20223,,2022-09,2285.8322580645163
439,VIA DELLA SALUTE,4,2022,20224,,2022-12,1898.4315412186381
440,VIA DELLE ARMI,1,2022,20221,2022,2022-03,1087.7926267281107
441,VIA DELLE ARMI,2,2022,20222,,2022-06,1148.3724014336917
442,VIA DELLE ARMI,3,2022,20223,,2022-09,1125.779211469534
443,VIA DELLE ARMI,4,2022,20224,,2022-12,1161.7637992831542
444,VIA DELLE LAME,1,2022,20221,2022,2022-03,5178.249615975423
445,VIA DELLE LAME,2,2022,20222,,2022-06,4994.927837514934
446,VIA DELLE LAME,3,2022,20223,,2022-09,3870.082915173238
447,VIA DELLE LAME,4,2022,20224,,2022-12,4723.293428912784
448,VIA DELL’ARCOVEGGIO,3,2022,20223,,2022-09,0.0
449,VIA DELL’ARCOVEGGIO,4,2022,20224,,2022-12,1169.2913978494623
450,VIA DI CASAGLIA,1,2022,20221,2022,2022-03,1875.5552995391706
451,VIA DI CASAGLIA,2,2022,20222,,2022-06,2206.845878136201
452,VIA DI CASAGLIA,3,2022,20223,,2022-09,1707.640322580645
453,VIA DI CASAGLIA,4,2022,20224,,2022-12,1834.557347670251
454,VIA DI CORTICELLA,1,2022,20221,2022,2022-03,11019.322757887274
455,VIA DI CORTICELLA,2,2022,20222,,2022-06,8109.753301574863
456,VIA DI CORTICELLA,3,2022,20223,,2022-09,5894.067281105991
457,VIA DI CORTICELLA,4,2022,20224,,2022-12,6476.724116743472
458,VIA DI S.LUCA,1,2022,20221,2022,2022-03,1219.9608294930877
459,VIA DI S.LUCA,2,2022,20222,,2022-06,1235.8379928315412
460,VIA DI S.LUCA,3,2022,20223,,2022-09,998.4741935483871
461,VIA DI S.LUCA,4,2022,20224,,2022-12,1194.4960573476703
462,VIA DI SALICETO,1,2022,20221,2022,2022-03,3556.616359447005
463,VIA DI SALICETO,2,2022,20222,,2022-06,3776.498566308244
464,VIA DI SALICETO,3,2022,20223,,2022-09,3293.540501792115
465,VIA DI SALICETO,4,2022,20224,,2022-12,3598.2569892473116
466,VIA DIONISIO CALVART,1,2022,20221,2022,2022-03,2376.8141321044545
467,VIA DIONISIO CALVART,2,2022,20222,,2022-06,2466.520430107527
468,VIA DIONISIO CALVART,3,2022,20223,,2022-09,2112.068100358423
469,VIA DIONISIO CALVART,4,2022,20224,,2022-12,2431.2243727598566
470,VIA DOMENICO BIANCOLELLI,1,2022,20221,2022,2022-03,2498.9957757296465
471,VIA DOMENICO BIANCOLELLI,2,2022,20222,,2022-06,2693.93064516129
472,VIA DOMENICO BIANCOLELLI,3,2022,20223,,2022-09,1809.5596774193548
473,VIA DOMENICO BIANCOLELLI,4,2022,20224,,2022-12,1520.1250896057347
474,VIA DOMENICO ZAMPIERI,1,2022,20221,2022,2022-03,1497.8198924731184
475,VIA DOMENICO ZAMPIERI,2,2022,20222,,2022-06,1570.4942652329748
476,VIA DOMENICO ZAMPIERI,3,2022,20223,,2022-09,1478.7283154121862
477,VIA DOMENICO ZAMPIERI,4,2022,20224,,2022-12,1670.1175627240143
478,VIA DON GIOVANNI MINZONI,1,2022,20221,2022,2022-03,5827.958333333333
479,VIA DON GIOVANNI MINZONI,2,2022,20222,,2022-06,5872.741756272401
480,VIA DON GIOVANNI MINZONI,3,2022,20223,,2022-09,5026.282078853047
481,VIA DON GIOVANNI MINZONI,4,2022,20224,,2022-12,6290.44247311828
482,VIA DON LUIGI STURZO,1,2022,20221,2022,2022-03,3802.8265168970815
483,VIA DON LUIGI STURZO,2,2022,20222,,2022-06,4573.94453405018
484,VIA DON LUIGI STURZO,3,2022,20223,,2022-09,3987.96335125448
485,VIA DON LUIGI STURZO,4,2022,20224,,2022-12,4710.233064516129
486,VIA DONATO CRETI,1,2022,20221,2022,2022-03,10068.559523809525
487,VIA DONATO CRETI,2,2022,20222,,2022-06,10809.644086021506
488,VIA DONATO CRETI,3,2022,20223,,2022-09,8848.52741935484
489,VIA DONATO CRETI,4,2022,20224,,2022-12,10600.17311827957
490,VIA DUCCIO DI BONINSEGNA,1,2022,20221,2022,2022-03,1233.9228110599079
491,VIA DUCCIO DI BONINSEGNA,2,2022,20222,,2022-06,1069.735842293907
492,VIA DUCCIO DI BONINSEGNA,3,2022,20223,,2022-09,1079.493906810036
493,VIA DUCCIO DI BONINSEGNA,4,2022,20224,,2022-12,1226.6620071684588
494,VIA DUE MADONNE,1,2022,20221,2022,2022-03,5495.986847158219
495,VIA DUE MADONNE,2,2022,20222,,2022-06,5672.350716845878
496,VIA DUE MADONNE,3,2022,20223,,2022-09,4977.138276947285
497,VIA DUE MADONNE,4,2022,20224,,2022-12,6071.711612903226
498,VIA EDOARDO FERRAVILLA,1,2022,20221,2022,2022-03,3411.772657450077
499,VIA EDOARDO FERRAVILLA,2,2022,20222,,2022-06,3640.68853046595
500,VIA EDOARDO FERRAVILLA,3,2022,20223,,2022-09,3088.6949820788527
501,VIA EDOARDO FERRAVILLA,4,2022,20224,,2022-12,3508.3516129032255
502,VIA EMILIA LEVANTE,1,2022,20221,2022,2022-03,4852.331067588326
503,VIA EMILIA LEVANTE,2,2022,20222,,2022-06,5272.745304659498
504,VIA EMILIA LEVANTE,3,2022,20223,,2022-09,4358.094014336918
505,VIA EMILIA LEVANTE,4,2022,20224,,2022-12,5019.902652329749
506,VIA EMILIA PONENTE,1,2022,20221,2022,2022-03,5356.358128129831
507,VIA EMILIA PONENTE,2,2022,20222,,2022-06,5774.153149001536
508,VIA EMILIA PONENTE,3,2022,20223,,2022-09,5305.67004608295
509,VIA EMILIA PONENTE,4,2022,20224,,2022-12,5350.085227854583
510,VIA EMILIO SALGARI,1,2022,20221,2022,2022-03,1096.2446236559138
511,VIA EMILIO SALGARI,2,2022,20222,,2022-06,1070.3501792114696
512,VIA EMILIO SALGARI,3,2022,20223,,2022-09,1054.6387096774195
513,VIA EMILIO SALGARI,4,2022,20224,,2022-12,1129.6129032258066
514,VIA ENRICO MATTEI,1,2022,20221,2022,2022-03,7588.843189964158
515,VIA ENRICO MATTEI,2,2022,20222,,2022-06,8199.214814814814
516,VIA ENRICO MATTEI,3,2022,20223,,2022-09,7187.374551971327
517,VIA ENRICO MATTEI,4,2022,20224,,2022-12,8009.120310633213
518,VIA ERMANNO GALEOTTI,1,2022,20221,2022,2022-03,11521.251920122888
519,VIA ERMANNO GALEOTTI,2,2022,20222,,2022-06,10885.349462365592
520,VIA ERMANNO GALEOTTI,3,2022,20223,,2022-09,9840.124372759858
521,VIA ERMANNO GALEOTTI,4,2022,20224,,2022-12,12148.971326164874
522,VIA ERMETE NOVELLI,1,2022,20221,2022,2022-03,1793.4915514592933
523,VIA ERMETE NOVELLI,2,2022,20222,,2022-06,1760.2283154121862
524,VIA ERMETE NOVELLI,3,2022,20223,,2022-09,1391.3928315412186
525,VIA ERMETE NOVELLI,4,2022,20224,,2022-12,1712.5763440860217
526,VIA ERMETE ZACCONI,1,2022,20221,2022,2022-03,4369.093317972351
527,VIA ERMETE ZACCONI,2,2022,20222,,2022-06,4842.528673835125
528,VIA ERMETE ZACCONI,3,2022,20223,,2022-09,4140.8931899641575
529,VIA ERMETE ZACCONI,4,2022,20224,,2022-12,4778.355197132617
530,VIA ERNESTO MASI,1,2022,20221,2022,2022-03,3702.6504279131004
531,VIA ERNESTO MASI,2,2022,20222,,2022-06,3430.0502304147467
532,VIA ERNESTO MASI,3,2022,20223,,2022-09,2176.6598054275473
533,VIA ERNESTO MASI,4,2022,20224,,2022-12,2416.5098310291855
534,VIA FARINI,1,2022,20221,2022,2022-03,4.311827956989247
535,VIA FARINI,2,2022,20222,,2022-06,57.562007168458784
536,VIA FARINI,3,2022,20223,,2022-09,101.54444444444444
537,VIA FARINI,4,2022,20224,,2022-12,0.0
538,VIA FAUSTINO MALAGUTI,1,2022,20221,2022,2022-03,5517.682411674347
539,VIA FAUSTINO MALAGUTI,2,2022,20222,,2022-06,7359.438351254481
540,VIA FAUSTINO MALAGUTI,3,2022,20223,,2022-09,4777.710035842294
541,VIA FAUSTINO MALAGUTI,4,2022,20224,,2022-12,9324.21182795699
542,VIA FELICE BATTAGLIA,1,2022,20221,2022,2022-03,553.6635944700461
543,VIA FELICE BATTAGLIA,2,2022,20222,,2022-06,1438.5534050179212
544,VIA FELICE BATTAGLIA,3,2022,20223,,2022-09,1240.4802867383512
545,VIA FELICE BATTAGLIA,4,2022,20224,,2022-12,618.9978494623656
546,VIA FERRARESE,1,2022,20221,2022,2022-03,5278.184792626728
547,VIA FERRARESE,2,2022,20222,,2022-06,5596.548243727598
548,VIA FERRARESE,3,2022,20223,,2022-09,4089.854876219055
549,VIA FERRARESE,4,2022,20224,,2022-12,4989.21950844854
550,VIA FERRUCCIO PARRI,1,2022,20221,2022,2022-03,1386.5503072196618
551,VIA FERRUCCIO PARRI,2,2022,20222,,2022-06,1510.2333333333333
552,VIA FERRUCCIO PARRI,3,2022,20223,,2022-09,1045.4351254480287
553,VIA FERRUCCIO PARRI,4,2022,20224,,2022-12,948.5741935483871
554,VIA FILIPPO ARGELATI,3,2022,20223,,2022-09,1836.5663082437277
555,VIA FILIPPO ARGELATI,4,2022,20224,,2022-12,2708.8240143369176
556,VIA FILIPPO BEROALDO,1,2022,20221,2022,2022-03,2862.064516129032
557,VIA FILIPPO BEROALDO,2,2022,20222,,2022-06,3063.4872162485067
558,VIA FILIPPO BEROALDO,3,2022,20223,,2022-09,2557.383273596177
559,VIA FILIPPO BEROALDO,4,2022,20224,,2022-12,2989.8665471923537
560,VIA FILIPPO DE PISIS,1,2022,20221,2022,2022-03,6513.86712749616
561,VIA FILIPPO DE PISIS,2,2022,20222,,2022-06,7074.957706093191
562,VIA FILIPPO DE PISIS,3,2022,20223,,2022-09,5847.733333333334
563,VIA FILIPPO DE PISIS,4,2022,20224,,2022-12,6939.797849462365
564,VIA FILIPPO SCHIASSI,1,2022,20221,2022,2022-03,1533.4062980030722
565,VIA FILIPPO SCHIASSI,2,2022,20222,,2022-06,1412.5849462365593
566,VIA FILIPPO SCHIASSI,3,2022,20223,,2022-09,704.276091081594
567,VIA FILIPPO SCHIASSI,4,2022,20224,,2022-12,1084.5648745519713
568,VIA FIRENZE,1,2022,20221,2022,2022-03,3847.134792626728
569,VIA FIRENZE,2,2022,20222,,2022-06,5690.992114695341
570,VIA FIRENZE,3,2022,20223,,2022-09,5211.847491039426
571,VIA FIRENZE,4,2022,20224,,2022-12,6286.62311827957
572,VIA FRANCESCA E.DE GIOVANNI,1,2022,20221,2022,2022-03,17233.59792626728
573,VIA FRANCESCA E.DE GIOVANNI,2,2022,20222,,2022-06,87.54623655913979
574,VIA FRANCESCA E.DE GIOVANNI,3,2022,20223,,2022-09,0.0
575,VIA FRANCESCA E.DE GIOVANNI,4,2022,20224,,2022-12,0.0
576,VIA FRANCESCO BARBIERI,1,2022,20221,2022,2022-03,4508.5522273425495
577,VIA FRANCESCO BARBIERI,2,2022,20222,,2022-06,4718.355913978495
578,VIA FRANCESCO BARBIERI,3,2022,20223,,2022-09,4054.4740740740745
579,VIA FRANCESCO BARBIERI,4,2022,20224,,2022-12,4561.377658303464
580,VIA FRANCESCO CAVAZZONI,1,2022,20221,2022,2022-03,3173.6061187916025
581,VIA FRANCESCO CAVAZZONI,2,2022,20222,,2022-06,3158.8855436081244
582,VIA FRANCESCO CAVAZZONI,3,2022,20223,,2022-09,2804.8653524492233
583,VIA FRANCESCO CAVAZZONI,4,2022,20224,,2022-12,3304.4761051373953
584,VIA FRANCESCO RONCATI,1,2022,20221,2022,2022-03,1566.8721198156682
585,VIA FRANCESCO RONCATI,2,2022,20222,,2022-06,1620.4075268817203
586,VIA FRANCESCO RONCATI,3,2022,20223,,2022-09,1162.6035842293907
587,VIA FRANCESCO RONCATI,4,2022,20224,,2022-12,1603.8
588,VIA FRANCESCO ZANARDI,1,2022,20221,2022,2022-03,9977.964495182236
589,VIA FRANCESCO ZANARDI,2,2022,20222,,2022-06,9992.77116528185
590,VIA FRANCESCO ZANARDI,3,2022,20223,,2022-09,5197.230449657869
591,VIA FRANCESCO ZANARDI,4,2022,20224,,2022-12,8002.158422939068
592,VIA FRANCO BOLOGNESE,1,2022,20221,2022,2022-03,11324.396697388633
593,VIA FRANCO BOLOGNESE,2,2022,20222,,2022-06,11855.934050179212
594,VIA FRANCO BOLOGNESE,3,2022,20223,,2022-09,9445.09090909091
595,VIA G.BATTISTA DE ROLANDIS,1,2022,20221,2022,2022-03,621.1658986175115
596,VIA G.BATTISTA DE ROLANDIS,2,2022,20222,,2022-06,626.4218637992832
597,VIA G.BATTISTA DE ROLANDIS,3,2022,20223,,2022-09,252.74193548387095
598,VIA G.BATTISTA DE ROLANDIS,4,2022,20224,,2022-12,290.2462365591398
599,VIA GALEAZZA,1,2022,20221,2022,2022-03,1705.4231950844853
600,VIA GALEAZZA,2,2022,20222,,2022-06,1653.747670250896
601,VIA GALEAZZA,3,2022,20223,,2022-09,1063.2881720430107
602,VIA GALEAZZA,4,2022,20224,,2022-12,1341.868458781362
603,VIA GALLIERA,1,2022,20221,2022,2022-03,1642.0481950844853
604,VIA GALLIERA,2,2022,20222,,2022-06,1682.7603942652331
605,VIA GALLIERA,3,2022,20223,,2022-09,1359.3853046594982
606,VIA GALLIERA,4,2022,20224,,2022-12,1821.2503584229391
607,VIA GARIBALDI,1,2022,20221,2022,2022-03,1680.648425499232
608,VIA GARIBALDI,2,2022,20222,,2022-06,1974.2983870967744
609,VIA GARIBALDI,3,2022,20223,,2022-09,1867.1200716845879
610,VIA GARIBALDI,4,2022,20224,,2022-12,2243.596953405018
611,VIA GASPARE TAGLIACOZZI,1,2022,20221,2022,2022-03,4201.185675883256
612,VIA GASPARE TAGLIACOZZI,2,2022,20222,,2022-06,4169.038709677419
613,VIA GASPARE TAGLIACOZZI,3,2022,20223,,2022-09,3367.338888888889
614,VIA GASPARE TAGLIACOZZI,4,2022,20224,,2022-12,3853.4161290322577
615,VIA GENOVA,1,2022,20221,2022,2022-03,2380.656298003072
616,VIA GENOVA,2,2022,20222,,2022-06,2283.7310035842293
617,VIA GENOVA,3,2022,20223,,2022-09,1911.248924731183
618,VIA GENOVA,4,2022,20224,,2022-12,2440.007347670251
619,VIA GENUZIO BENTINI,1,2022,20221,2022,2022-03,4680.869559651818
620,VIA GENUZIO BENTINI,2,2022,20222,,2022-06,5438.276941457587
621,VIA GENUZIO BENTINI,3,2022,20223,,2022-09,4749.057287933095
622,VIA GENUZIO BENTINI,4,2022,20224,,2022-12,4981.5442054958185
623,VIA GHERARDO FORNI,1,2022,20221,2022,2022-03,2967.387096774193
624,VIA GHERARDO FORNI,2,2022,20222,,2022-06,2996.9827956989247
625,VIA GHERARDO FORNI,3,2022,20223,,2022-09,2297.4465949820788
626,VIA GHERARDO FORNI,4,2022,20224,,2022-12,3303.603584229391
627,VIA GIACOMO MATTEOTTI,1,2022,20221,2022,2022-03,6271.998924731182
628,VIA GIACOMO MATTEOTTI,2,2022,20222,,2022-06,6922.903512544803
629,VIA GIACOMO MATTEOTTI,3,2022,20223,,2022-09,6539.344874551971
630,VIA GIACOMO MATTEOTTI,4,2022,20224,,2022-12,6584.10853046595
631,VIA GIAN GIACOMO CARISSIMI,1,2022,20221,2022,2022-03,590.8690476190476
632,VIA GIAN GIACOMO CARISSIMI,2,2022,20222,,2022-06,641.9136200716846
633,VIA GIAN GIACOMO CARISSIMI,3,2022,20223,,2022-09,541.6767025089606
634,VIA GIAN GIACOMO CARISSIMI,4,2022,20224,,2022-12,606.6727598566308
635,VIA GIOVAN BATTISTA GANDINO,1,2022,20221,2022,2022-03,2352.7922427035332
636,VIA GIOVAN BATTISTA GANDINO,2,2022,20222,,2022-06,2136.3777777777777
637,VIA GIOVAN BATTISTA GANDINO,3,2022,20223,,2022-09,1634.7193548387097
638,VIA GIOVAN BATTISTA GANDINO,4,2022,20224,,2022-12,2125.952688172043
639,VIA GIOVANNA ZACCHERINI ALVISI,1,2022,20221,2022,2022-03,3173.734062980031
640,VIA GIOVANNA ZACCHERINI ALVISI,2,2022,20222,,2022-06,3406.5897849462367
641,VIA GIOVANNA ZACCHERINI ALVISI,3,2022,20223,,2022-09,1801.2046594982078
642,VIA GIOVANNA ZACCHERINI ALVISI,4,2022,20224,,2022-12,3416.6173835125446
643,VIA GIOVANNI AMENDOLA,1,2022,20221,2022,2022-03,2669.279761904762
644,VIA GIOVANNI AMENDOLA,2,2022,20222,,2022-06,3483.313082437276
645,VIA GIOVANNI AMENDOLA,3,2022,20223,,2022-09,3899.5623655913982
646,VIA GIOVANNI AMENDOLA,4,2022,20224,,2022-12,4150.408064516129
647,VIA GIOVANNI CASONI,1,2022,20221,2022,2022-03,2594.821428571429
648,VIA GIOVANNI CASONI,2,2022,20222,,2022-06,2828.093906810036
649,VIA GIOVANNI CASONI,3,2022,20223,,2022-09,1995.247574088644
650,VIA GIOVANNI CASONI,4,2022,20224,,2022-12,1131.2550179211469
651,VIA GIOVANNI MARCHETTI,1,2022,20221,2022,2022-03,1580.6559139784947
652,VIA GIOVANNI MARCHETTI,2,2022,20222,,2022-06,1539.2354838709678
653,VIA GIOVANNI MARCHETTI,3,2022,20223,,2022-09,1302.8645161290324
654,VIA GIOVANNI MARCHETTI,4,2022,20224,,2022-12,1573.183870967742
655,VIA GIOVANNI PIER LUIGI DA PALESTRINA,3,2022,20223,,2022-09,710.6998207885305
656,VIA GIOVANNI PIER LUIGI DA PALESTRINA,4,2022,20224,,2022-12,812.8609318996415
657,VIA GIUSEPPE BENTIVOGLI,1,2022,20221,2022,2022-03,3438.7037890424986
658,VIA GIUSEPPE BENTIVOGLI,2,2022,20222,,2022-06,3469.8418160095584
659,VIA GIUSEPPE BENTIVOGLI,3,2022,20223,,2022-09,2791.2439665471925
660,VIA GIUSEPPE BENTIVOGLI,4,2022,20224,,2022-12,3489.64229390681
661,VIA GIUSEPPE DAGNINI,1,2022,20221,2022,2022-03,4241.571940604199
662,VIA GIUSEPPE DAGNINI,2,2022,20222,,2022-06,4560.239187574672
663,VIA GIUSEPPE DAGNINI,3,2022,20223,,2022-09,3841.3630824372763
664,VIA GIUSEPPE DAGNINI,4,2022,20224,,2022-12,4373.080764635603
665,VIA GIUSEPPE DOZZA,1,2022,20221,2022,2022-03,8629.818670576735
666,VIA GIUSEPPE DOZZA,2,2022,20222,,2022-06,8504.358748778102
667,VIA GIUSEPPE DOZZA,3,2022,20223,,2022-09,6997.3368523949175
668,VIA GIUSEPPE DOZZA,4,2022,20224,,2022-12,8903.812870641903
669,VIA GIUSEPPE MASSARENTI,1,2022,20221,2022,2022-03,8264.29367639529
670,VIA GIUSEPPE MASSARENTI,2,2022,20222,,2022-06,8617.960812425328
671,VIA GIUSEPPE MASSARENTI,3,2022,20223,,2022-09,7015.245710872162
672,VIA GIUSEPPE MASSARENTI,4,2022,20224,,2022-12,8777.849342891279
673,VIA GIUSEPPE MAZZA,1,2022,20221,2022,2022-03,7536.583333333333
674,VIA GIUSEPPE MAZZA,2,2022,20222,,2022-06,8064.978494623655
675,VIA GIUSEPPE MAZZA,3,2022,20223,,2022-09,6717.737634408603
676,VIA GIUSEPPE MAZZA,4,2022,20224,,2022-12,7874.784229390681
677,VIA GIUSEPPE MEZZOFANTI,1,2022,20221,2022,2022-03,9970.301267281107
678,VIA GIUSEPPE MEZZOFANTI,2,2022,20222,,2022-06,9224.545340501792
679,VIA GIUSEPPE MEZZOFANTI,3,2022,20223,,2022-09,7555.482616487455
680,VIA GIUSEPPE MEZZOFANTI,4,2022,20224,,2022-12,9538.35
681,VIA GIUSEPPE PETRONI,1,2022,20221,2022,2022-03,1232.0679723502305
682,VIA GIUSEPPE PETRONI,2,2022,20222,,2022-06,1250.536559139785
