_id;reftime;stazione;value;agente_atm
1753192;2025-06-07T01:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;6.0;NO2 (Biossido di azoto)
1753194;2025-06-07T03:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;10.0;NO2 (Biossido di azoto)
1753197;2025-06-07T06:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;12.0;NO2 (Biossido di azoto)
1753202;2025-06-07T11:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;4.0;NO2 (Biossido di azoto)
1753203;2025-06-07T12:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;4.0;NO2 (Biossido di azoto)
1753208;2025-06-07T17:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;4.0;NO2 (Biossido di azoto)
1753209;2025-06-07T18:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;4.0;NO2 (Biossido di azoto)
1753211;2025-06-07T20:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;6.0;NO2 (Biossido di azoto)
1753212;2025-06-07T21:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;8.0;NO2 (Biossido di azoto)
1753214;2025-06-07T23:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;10.0;NO2 (Biossido di azoto)
1753216;2025-06-08T01:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;8.0;NO2 (Biossido di azoto)
1753218;2025-06-08T03:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;9.0;NO2 (Biossido di azoto)
1753220;2025-06-08T05:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;12.0;NO2 (Biossido di azoto)
1753224;2025-06-08T09:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;5.0;NO2 (Biossido di azoto)
1753227;2025-06-08T12:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;3.0;NO2 (Biossido di azoto)
1753229;2025-06-08T14:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;3.0;NO2 (Biossido di azoto)
1753230;2025-06-08T15:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;4.0;NO2 (Biossido di azoto)
1753231;2025-06-08T16:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;5.0;NO2 (Biossido di azoto)
1753233;2025-06-08T18:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;4.0;NO2 (Biossido di azoto)
1753238;2025-06-08T23:00:00+02:00;VIA CHIARINI, BOLOGNA VIA CHIARINI;5.0;NO2 (Biossido di azoto)
1758875;2025-06-09T06:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;4.0;NO2 (Biossido di azoto)
1758879;2025-06-09T10:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;14.0;NO2 (Biossido di azoto)
1758881;2025-06-09T12:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;9.0;NO2 (Biossido di azoto)
1758883;2025-06-09T14:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;5.0;NO2 (Biossido di azoto)
1758887;2025-06-09T18:00:00+02:00;GIARDINI MARGHERITA, BOLOGNA VIALE BOTTONELLI;6.0;NO2 (Biossido di azoto)
1337747;2025-02-18T21:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;51.0;NO2 (Biossido di azoto)
1337750;2025-02-19T00:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;43.0;NO2 (Biossido di azoto)
1337751;2025-02-19T01:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;29.0;NO2 (Biossido di azoto)
1337752;2025-02-19T02:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;33.0;NO2 (Biossido di azoto)
1337753;2025-02-19T03:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;23.0;NO2 (Biossido di azoto)
1337759;2025-02-19T09:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;53.0;NO2 (Biossido di azoto)
1337760;2025-02-19T10:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;53.0;NO2 (Biossido di azoto)
1337774;2025-02-20T00:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;40.0;NO2 (Biossido di azoto)
1337776;2025-02-20T02:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;31.0;NO2 (Biossido di azoto)
1337780;2025-02-20T06:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;45.0;NO2 (Biossido di azoto)
1337782;2025-02-20T08:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;58.0;NO2 (Biossido di azoto)
1337784;2025-02-20T10:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;81.0;NO2 (Biossido di azoto)
1337786;2025-02-20T12:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;49.0;NO2 (Biossido di azoto)
1337787;2025-02-20T13:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;44.0;NO2 (Biossido di azoto)
1346492;2025-02-21T10:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;43.0;NO2 (Biossido di azoto)
1346493;2025-02-21T11:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;48.0;NO2 (Biossido di azoto)
1346495;2025-02-21T13:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;51.0;NO2 (Biossido di azoto)
1346497;2025-02-21T15:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;52.0;NO2 (Biossido di azoto)
1346499;2025-02-21T17:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;56.0;NO2 (Biossido di azoto)
1346500;2025-02-21T18:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;76.0;NO2 (Biossido di azoto)
1346501;2025-02-21T19:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;91.0;NO2 (Biossido di azoto)
1346503;2025-02-21T21:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;69.0;NO2 (Biossido di azoto)
1346504;2025-02-21T22:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;58.0;NO2 (Biossido di azoto)
1346505;2025-02-21T23:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;51.0;NO2 (Biossido di azoto)
1350967;2025-02-22T07:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;60.0;NO2 (Biossido di azoto)
1350969;2025-02-22T09:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;51.0;NO2 (Biossido di azoto)
1350970;2025-02-22T10:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;51.0;NO2 (Biossido di azoto)
1350976;2025-02-22T16:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;44.0;NO2 (Biossido di azoto)
1350978;2025-02-22T18:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;61.0;NO2 (Biossido di azoto)
1350981;2025-02-22T21:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;61.0;NO2 (Biossido di azoto)
1350982;2025-02-22T22:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;58.0;NO2 (Biossido di azoto)
1277242;2025-02-03T02:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.6;CO (Monossido di carbonio)
1277248;2025-02-03T08:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.9;CO (Monossido di carbonio)
1277257;2025-02-03T17:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.8;CO (Monossido di carbonio)
1277258;2025-02-03T18:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.9;CO (Monossido di carbonio)
1277259;2025-02-03T19:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.5;CO (Monossido di carbonio)
1277260;2025-02-03T20:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.4;CO (Monossido di carbonio)
1277261;2025-02-03T21:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.0;CO (Monossido di carbonio)
1280649;2025-02-04T02:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.6;CO (Monossido di carbonio)
1280652;2025-02-04T05:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.6;CO (Monossido di carbonio)
1280671;2025-02-05T00:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.6;CO (Monossido di carbonio)
1287575;2025-02-05T02:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.6;CO (Monossido di carbonio)
1287578;2025-02-05T05:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.6;CO (Monossido di carbonio)
1287580;2025-02-05T07:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.6;CO (Monossido di carbonio)
1287585;2025-02-05T12:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.8;CO (Monossido di carbonio)
1287594;2025-02-05T21:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.2;CO (Monossido di carbonio)
1287599;2025-02-06T02:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.6;CO (Monossido di carbonio)
1287604;2025-02-06T07:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.7;CO (Monossido di carbonio)
1287605;2025-02-06T08:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.7;CO (Monossido di carbonio)
1287607;2025-02-06T10:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.0;CO (Monossido di carbonio)
1287609;2025-02-06T12:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.8;CO (Monossido di carbonio)
1287610;2025-02-06T13:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.9;CO (Monossido di carbonio)
1287613;2025-02-06T16:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.0;CO (Monossido di carbonio)
1287619;2025-02-06T22:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.1;CO (Monossido di carbonio)
1287621;2025-02-07T00:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.0;CO (Monossido di carbonio)
1303856;2025-02-07T02:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.8;CO (Monossido di carbonio)
1303860;2025-02-07T06:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.8;CO (Monossido di carbonio)
1303863;2025-02-07T09:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.1;CO (Monossido di carbonio)
1303864;2025-02-07T10:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.0;CO (Monossido di carbonio)
1303887;2025-02-08T09:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.0;CO (Monossido di carbonio)
1303894;2025-02-08T16:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.0;CO (Monossido di carbonio)
1303896;2025-02-08T18:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.9;CO (Monossido di carbonio)
1303899;2025-02-08T21:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.1;CO (Monossido di carbonio)
1303903;2025-02-09T01:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.8;CO (Monossido di carbonio)
1303908;2025-02-09T06:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.7;CO (Monossido di carbonio)
1303936;2025-02-10T10:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.9;CO (Monossido di carbonio)
1303938;2025-02-10T12:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.8;CO (Monossido di carbonio)
1303939;2025-02-10T13:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.7;CO (Monossido di carbonio)
1303941;2025-02-10T15:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.8;CO (Monossido di carbonio)
1303946;2025-02-10T20:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.1;CO (Monossido di carbonio)
1303947;2025-02-10T21:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.9;CO (Monossido di carbonio)
1303953;2025-02-11T03:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.6;CO (Monossido di carbonio)
1303954;2025-02-11T04:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.6;CO (Monossido di carbonio)
1310666;2025-02-12T02:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.8;CO (Monossido di carbonio)
1310673;2025-02-12T09:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.0;CO (Monossido di carbonio)
1310674;2025-02-12T10:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.2;CO (Monossido di carbonio)
1310676;2025-02-12T12:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.9;CO (Monossido di carbonio)
1310678;2025-02-12T14:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.8;CO (Monossido di carbonio)
1310681;2025-02-12T17:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.9;CO (Monossido di carbonio)
1310683;2025-02-12T19:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.0;CO (Monossido di carbonio)
1310685;2025-02-12T21:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.0;CO (Monossido di carbonio)
1319469;2025-02-13T05:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.7;CO (Monossido di carbonio)
1319471;2025-02-13T07:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.7;CO (Monossido di carbonio)
1319474;2025-02-13T10:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.0;CO (Monossido di carbonio)
1319485;2025-02-13T21:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.1;CO (Monossido di carbonio)
1319487;2025-02-13T23:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.9;CO (Monossido di carbonio)
1319489;2025-02-14T01:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.9;CO (Monossido di carbonio)
1319492;2025-02-14T04:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.7;CO (Monossido di carbonio)
1319493;2025-02-14T05:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.8;CO (Monossido di carbonio)
1327344;2025-02-15T01:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.7;CO (Monossido di carbonio)
1327345;2025-02-15T02:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.6;CO (Monossido di carbonio)
1327347;2025-02-15T04:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.6;CO (Monossido di carbonio)
1327348;2025-02-15T05:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.7;CO (Monossido di carbonio)
1327352;2025-02-15T09:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.8;CO (Monossido di carbonio)
1327355;2025-02-15T12:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.7;CO (Monossido di carbonio)
1327357;2025-02-15T14:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.7;CO (Monossido di carbonio)
1327374;2025-02-16T07:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.7;CO (Monossido di carbonio)
1327378;2025-02-16T11:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.8;CO (Monossido di carbonio)
1327380;2025-02-16T13:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.7;CO (Monossido di carbonio)
1327385;2025-02-16T18:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.9;CO (Monossido di carbonio)
1327388;2025-02-16T21:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.9;CO (Monossido di carbonio)
1327389;2025-02-16T22:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.9;CO (Monossido di carbonio)
1340266;2025-02-17T02:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.7;CO (Monossido di carbonio)
1340268;2025-02-17T04:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.7;CO (Monossido di carbonio)
1340275;2025-02-17T11:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.9;CO (Monossido di carbonio)
1340277;2025-02-17T13:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.8;CO (Monossido di carbonio)
1342340;2025-02-18T04:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.8;CO (Monossido di carbonio)
1342346;2025-02-18T10:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.3;CO (Monossido di carbonio)
1342347;2025-02-18T11:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.1;CO (Monossido di carbonio)
1342349;2025-02-18T13:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.8;CO (Monossido di carbonio)
1342351;2025-02-18T15:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.8;CO (Monossido di carbonio)
1342356;2025-02-18T20:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.9;CO (Monossido di carbonio)
1342360;2025-02-19T00:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.8;CO (Monossido di carbonio)
1342362;2025-02-19T02:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.7;CO (Monossido di carbonio)
1342365;2025-02-19T05:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.7;CO (Monossido di carbonio)
1342368;2025-02-19T08:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.9;CO (Monossido di carbonio)
1342378;2025-02-19T18:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.8;CO (Monossido di carbonio)
1342380;2025-02-19T20:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.1;CO (Monossido di carbonio)
1342381;2025-02-19T21:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.9;CO (Monossido di carbonio)
1342382;2025-02-19T22:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.9;CO (Monossido di carbonio)
1342384;2025-02-20T00:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.8;CO (Monossido di carbonio)
1342385;2025-02-20T01:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.8;CO (Monossido di carbonio)
1342387;2025-02-20T03:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.7;CO (Monossido di carbonio)
1342397;2025-02-20T13:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.9;CO (Monossido di carbonio)
1342403;2025-02-20T19:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.2;CO (Monossido di carbonio)
1347806;2025-02-21T02:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.7;CO (Monossido di carbonio)
1347808;2025-02-21T04:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.7;CO (Monossido di carbonio)
1347814;2025-02-21T10:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.0;CO (Monossido di carbonio)
1347815;2025-02-21T11:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.9;CO (Monossido di carbonio)
1347818;2025-02-21T14:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.9;CO (Monossido di carbonio)
1347821;2025-02-21T17:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.9;CO (Monossido di carbonio)
1347823;2025-02-21T19:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.5;CO (Monossido di carbonio)
1347826;2025-02-21T22:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.1;CO (Monossido di carbonio)
1263209;2025-01-29T11:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.0;C6H6 (Benzene)
1263210;2025-01-29T12:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.9;C6H6 (Benzene)
1263214;2025-01-29T16:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;0.8;C6H6 (Benzene)
1287726;2025-02-06T14:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.4;C6H6 (Benzene)
1287727;2025-02-06T15:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.5;C6H6 (Benzene)
1287728;2025-02-06T16:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;2.0;C6H6 (Benzene)
1287731;2025-02-06T19:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;4.1;C6H6 (Benzene)
1287733;2025-02-06T21:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;3.0;C6H6 (Benzene)
1287734;2025-02-06T22:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;2.3;C6H6 (Benzene)
1287735;2025-02-06T23:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.8;C6H6 (Benzene)
1304185;2025-02-08T15:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;2.4;C6H6 (Benzene)
1304236;2025-02-09T06:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.2;C6H6 (Benzene)
1304240;2025-02-09T08:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.2;C6H6 (Benzene)
1304294;2025-02-10T13:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.5;C6H6 (Benzene)
1304295;2025-02-10T14:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.4;C6H6 (Benzene)
1304296;2025-02-10T15:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.6;C6H6 (Benzene)
1304305;2025-02-10T19:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;2.1;C6H6 (Benzene)
1304307;2025-02-10T20:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;2.3;C6H6 (Benzene)
1304319;2025-02-10T23:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.5;C6H6 (Benzene)
1304320;2025-02-11T00:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.3;C6H6 (Benzene)
1304339;2025-02-11T20:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.7;C6H6 (Benzene)
1304343;2025-02-12T00:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.5;C6H6 (Benzene)
1310735;2025-02-12T01:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.5;C6H6 (Benzene)
1310737;2025-02-12T03:00:00+01:00;PORTA SAN FELICE, BOLOGNA PIAZZA DI PORTA SAN FELICE;1.3;C6H6 (Benzene)
