idx,stname,period,year,order,label,month,tot_day
5388,via nicolo' dall'arca,1,2019,20191,2019,2019-06,4553.374577572965
5389,via nicolo' dall'arca,2,2019,20192,,2019-09,3972.595340501792
5390,via normandia,1,2019,20191,2019,2019-06,515.6301843317972
5397,via normandia,2,2019,20192,,2019-09,1317.1625448028674
5404,via nosadella,1,2019,20191,2019,2019-06,7983.39658218126
5406,via nosadella,2,2019,20192,,2019-09,7492.438172043011
5408,via olindo guerrini,1,2019,20191,2019,2019-06,805.005017921147
5410,via olindo guerrini,2,2019,20192,,2019-09,658.5775985663082
5412,via orazio samacchini,1,2019,20191,2019,2019-06,557.092140296979
5414,via orazio samacchini,2,2019,20192,,2019-09,468.98458781362007
5416,via osoppo,1,2019,20191,2019,2019-06,435.00272657450074
5422,via osoppo,2,2019,20192,,2019-09,450.2523297491039
5428,via paganino bonafede,1,2019,20191,2019,2019-06,12.903225806451614
5429,via paganino bonafede,2,2019,20192,,2019-09,0.0
5430,via panigale,1,2019,20191,2019,2019-06,3495.135765488991
5448,via panigale,2,2019,20192,,2019-09,3194.242652329749
5466,via paolo bovi campeggi,1,2019,20191,2019,2019-06,6176.795430107527
5481,via paolo bovi campeggi,2,2019,20192,,2019-09,4566.077419354839
5496,via parisio,1,2019,20191,2019,2019-06,3154.499513568868
5508,via parisio,2,2019,20192,,2019-09,3008.5774193548386
5520,via pasubio,1,2019,20191,2019,2019-06,3439.6794962877625
5540,via pasubio,2,2019,20192,,2019-09,3162.3055107526884
5560,via pelagio palagi,1,2019,20191,2019,2019-06,8980.640702338284
5573,via pelagio palagi,2,2019,20192,,2019-09,8206.025985663082
5586,via pellegrino tibaldi,1,2019,20191,2019,2019-06,7404.422299027137
5589,via pellegrino tibaldi,2,2019,20192,,2019-09,7155.489247311828
5592,via persicetana,1,2019,20191,2019,2019-06,7533.4969662058365
5630,via persicetana,2,2019,20192,,2019-09,7339.8464157706085
5668,via pier luigi da palestrina,1,2019,20191,2019,2019-06,649.4314132104455
5681,via pier luigi da palestrina,2,2019,20192,,2019-09,668.2057347670251
5694,via pietro albertoni,1,2019,20191,2019,2019-06,3880.736194316436
5699,via pietro albertoni,2,2019,20192,,2019-09,3205.0307347670255
5704,via pietro de coubertin,1,2019,20191,2019,2019-06,2494.936885560676
5710,via pietro de coubertin,2,2019,20192,,2019-09,2285.534677419355
5716,via pietro mascagni,1,2019,20191,2019,2019-06,2615.2196492575526
5724,via pietro mascagni,2,2019,20192,,2019-09,2368.888172043011
5732,via pietro mengoli,1,2019,20191,2019,2019-06,3397.8079544290836
5748,via pietro mengoli,2,2019,20192,,2019-09,3216.7182437275987
5764,via pietro nenni,1,2019,20191,2019,2019-06,2657.30770609319
5771,via pietro nenni,2,2019,20192,,2019-09,2384.4996415770606
5778,via pietro pomponazzi,1,2019,20191,2019,2019-06,1549.2636968766
5780,via pietro pomponazzi,2,2019,20192,,2019-09,1369.3166666666666
5782,via po,1,2019,20191,2019,2019-06,8580.265122034476
5791,via po,2,2019,20192,,2019-09,7975.064665471924
5800,via porrettana,1,2019,20191,2019,2019-06,3537.19519969278
5839,via porrettana,2,2019,20192,,2019-09,3389.166786140979
5878,via prati di caprara,1,2019,20191,2019,2019-06,11877.17654889913
5890,via prati di caprara,2,2019,20192,,2019-09,16212.360125448029
5902,via ravenna,1,2019,20191,2019,2019-06,452.20360983102915
5906,via ravenna,2,2019,20192,,2019-09,449.7231182795699
5910,via rialto,1,2019,20191,2019,2019-06,1243.7489631336405
5913,via rialto,2,2019,20192,,2019-09,1128.9066308243728
5916,via rimesse,1,2019,20191,2019,2019-06,4279.640002560164
5931,via rimesse,2,2019,20192,,2019-09,3698.213799283154
5946,via riva di reno,1,2019,20191,2019,2019-06,4360.686038573135
5963,via riva di reno,2,2019,20192,,2019-09,3026.320639187574
5980,via rizzoli,1,2019,20191,2019,2019-06,1360.241986687148
5981,via rizzoli,2,2019,20192,,2019-09,1232.8862903225806
5982,via roberto ardigo',1,2019,20191,2019,2019-06,848.9714157706094
5983,via roberto ardigo',2,2019,20192,,2019-09,364.50625960061444
5984,via romolo amaseo,1,2019,20191,2019,2019-06,14412.153187403994
5986,via romolo amaseo,2,2019,20192,,2019-09,13161.128673835126
5988,via ruggero ruggeri,1,2019,20191,2019,2019-06,2847.1671338965693
5996,via ruggero ruggeri,2,2019,20192,,2019-09,2501.3610215053764
6004,via s. isaia,1,2019,20191,2019,2019-06,1198.8810035842296
6005,via s. isaia,2,2019,20192,,2019-09,615.4227598566308
6006,via s.anna,1,2019,20191,2019,2019-06,1619.075992063492
6007,via s.anna,2,2019,20192,,2019-09,1479.3922043010753
6008,via s.donato,1,2019,20191,2019,2019-06,6787.440470774745
6009,via s.donato,2,2019,20192,,2019-09,6643.895478356769
6010,via s.felice,1,2019,20191,2019,2019-06,4005.076228878648
6011,via s.felice,2,2019,20192,,2019-09,3998.112365591398
6012,via s.isaia,2,2019,20192,,2019-09,1303.6923076923076
6013,via s.mamolo,1,2019,20191,2019,2019-06,5416.3008384536615
6014,via s.mamolo,2,2019,20192,,2019-09,5146.602329749104
6015,via s.nicolo' di villola,1,2019,20191,2019,2019-06,427.0132616487455
6016,via s.nicolo' di villola,2,2019,20192,,2019-09,374.98763440860216
6017,via s.stefano,1,2019,20191,2019,2019-06,4485.358896569381
6018,via s.stefano,2,2019,20192,,2019-09,4127.069056152927
6019,via s.vitale,1,2019,20191,2019,2019-06,12.914336917562723
6020,via s.vitale,2,2019,20192,,2019-09,61.45860215053764
6021,via sabotino,1,2019,20191,2019,2019-06,21439.84930875576
6030,via sabotino,2,2019,20192,,2019-09,18365.44077060932
6039,via san giacomo,1,2019,20191,2019,2019-06,0.0
6041,via san giacomo,2,2019,20192,,2019-09,68.2652329749104
6043,via sante vincenzi,1,2019,20191,2019,2019-06,5006.979697900665
6063,via sante vincenzi,2,2019,20192,,2019-09,4424.814695340502
6083,via saragozza,1,2019,20191,2019,2019-06,6299.5948140681
6128,via saragozza,2,2019,20192,,2019-09,5902.836671146953
6173,via sardegna,1,2019,20191,2019,2019-06,1829.991199436764
6181,via sardegna,2,2019,20192,,2019-09,1732.4922939068101
6189,via sebastiano serlio,1,2019,20191,2019,2019-06,2566.2775601638505
6196,via sebastiano serlio,2,2019,20192,,2019-09,2270.282168458781
6203,via serena,1,2019,20191,2019,2019-06,4464.156720430107
6205,via serena,2,2019,20192,,2019-09,3409.082951534985
6207,via siepelunga,1,2019,20191,2019,2019-06,2675.8467869943674
6223,via siepelunga,2,2019,20192,,2019-09,2359.762544802867
6239,via simone dei crocefissi,1,2019,20191,2019,2019-06,0.0
6243,via simone dei crocefissi,2,2019,20192,,2019-09,3667.3331541218636
6247,via spartaco,1,2019,20191,2019,2019-06,1031.9446620583717
6258,via spartaco,2,2019,20192,,2019-09,558.3121863799283
6269,via stalingrado,1,2019,20191,2019,2019-06,12804.326420890937
6340,via stalingrado,2,2019,20192,,2019-09,11235.601938742262
6411,via tagliapietre,1,2019,20191,2019,2019-06,2017.6723886328728
6415,via tagliapietre,2,2019,20192,,2019-09,1308.091577060932
6419,via tolmino,1,2019,20191,2019,2019-06,12287.30154889913
6426,via tolmino,2,2019,20192,,2019-09,10639.616845878138
6433,via tommaso martelli,1,2019,20191,2019,2019-06,7166.726625704046
6443,via tommaso martelli,2,2019,20192,,2019-09,7840.329390681003
6453,via torino,1,2019,20191,2019,2019-06,5578.789464925755
6458,via torino,2,2019,20192,,2019-09,5111.860095579451
6463,via toscana,1,2019,20191,2019,2019-06,11064.089236644477
6583,via toscana,2,2019,20192,,2019-09,8709.467152862651
6703,via ugo bassi,1,2019,20191,2019,2019-06,3255.424708781362
6713,via ugo bassi,2,2019,20192,,2019-09,3307.730600358423
6723,via ugo la malfa,1,2019,20191,2019,2019-06,1768.3626472094213
6727,via ugo la malfa,2,2019,20192,,2019-09,1659.9702508960575
6731,via urbana,1,2019,20191,2019,2019-06,763.5645161290322
6735,via urbana,2,2019,20192,,2019-09,0.0
6739,via vallescura,1,2019,20191,2019,2019-06,0.0
6749,via vallescura,2,2019,20192,,2019-09,0.03225806451612903
6759,via vermena,1,2019,20191,2019,2019-06,2074.9797747055813
6768,via vermena,2,2019,20192,,2019-09,2354.312903225806
6777,via vezza,1,2019,20191,2019,2019-06,2210.904313876088
6784,via vezza,2,2019,20192,,2019-09,2046.782258064516
6791,via vittorio bottego,1,2019,20191,2019,2019-06,253.65816692268302
6792,via vittorio bottego,2,2019,20192,,2019-09,210.46756272401433
6793,via vittorio veneto,1,2019,20191,2019,2019-06,4748.8578042328045
6802,via vittorio veneto,2,2019,20192,,2019-09,4694.032915173238
6811,via william shakespeare,1,2019,20191,2019,2019-06,6080.241628264209
6831,via william shakespeare,2,2019,20192,,2019-09,5764.010394265232
6851,via xxi aprile 1945,1,2019,20191,2019,2019-06,4808.323655913979
6852,via xxi aprile 1945,2,2019,20192,,2019-09,4310.05376344086
6853,viale abramo lincoln,1,2019,20191,2019,2019-06,4869.938453661034
6876,viale abramo lincoln,2,2019,20192,,2019-09,4545.002419354839
6899,viale alcide de gasperi,1,2019,20191,2019,2019-06,14429.171356033454
6908,viale alcide de gasperi,2,2019,20192,,2019-09,14708.37962962963
6917,viale aldo moro,1,2019,20191,2019,2019-06,8273.692101894521
6932,viale aldo moro,2,2019,20192,,2019-09,7682.478046594982
6947,viale alfredo oriani,1,2019,20191,2019,2019-06,2999.5414490527396
6957,viale alfredo oriani,2,2019,20192,,2019-09,2687.150716845878
6967,viale angelo masini,1,2019,20191,2019,2019-06,8606.503814644138
6981,viale angelo masini,2,2019,20192,,2019-09,7713.922670250896
6995,viale antonio aldini,1,2019,20191,2019,2019-06,14361.328990655404
7013,viale antonio aldini,2,2019,20192,,2019-09,11949.923207885304
7031,viale antonio silvani,1,2019,20191,2019,2019-06,12717.036997567842
7040,viale antonio silvani,2,2019,20192,,2019-09,11713.791263440859
7049,viale carlo berti pichat,1,2019,20191,2019,2019-06,10982.000078938385
7054,viale carlo berti pichat,2,2019,20192,,2019-09,11770.730734767023
7059,viale carlo pepoli,1,2019,20191,2019,2019-06,14038.589580133128
7073,viale carlo pepoli,2,2019,20192,,2019-09,12925.962485065711
7087,viale del risorgimento,1,2019,20191,2019,2019-06,0.0
7090,viale del risorgimento,2,2019,20192,,2019-09,961.5270609318995
7093,viale della fiera,1,2019,20191,2019,2019-06,6682.060509472606
7098,viale della fiera,2,2019,20192,,2019-09,6273.303405017922
7103,viale della repubblica,1,2019,20191,2019,2019-06,7732.491679467486
7122,viale della repubblica,2,2019,20192,,2019-09,6640.539112903226
7141,viale enrico panzacchi,1,2019,20191,2019,2019-06,10569.626647038744
7150,viale enrico panzacchi,2,2019,20192,,2019-09,10896.417622461171
7159,viale europa,1,2019,20191,2019,2019-06,10183.8923465324
7177,viale europa,2,2019,20192,,2019-09,10726.704181600957
7195,viale gaetano salvemini,1,2019,20191,2019,2019-06,5673.801731767976
7220,viale gaetano salvemini,2,2019,20192,,2019-09,5677.124859190989
7245,viale gian battista ercolani,1,2019,20191,2019,2019-06,9664.221153353816
7246,viale gian battista ercolani,2,2019,20192,,2019-09,9518.196505376343
7247,viale giosue' carducci,1,2019,20191,2019,2019-06,12356.227833247996
7248,viale giosue' carducci,2,2019,20192,,2019-09,11380.33013739546
7249,viale giovanni gozzadini,1,2019,20191,2019,2019-06,18870.933154121863
7260,viale giovanni gozzadini,2,2019,20192,,2019-09,18713.227956989245
7271,viale giovanni vicini,1,2019,20191,2019,2019-06,15919.95416794675
7282,viale giovanni vicini,2,2019,20192,,2019-09,14654.864982078854
7293,viale ilic uljanov lenin,1,2019,20191,2019,2019-06,7695.122964669739
7312,viale ilic uljanov lenin,2,2019,20192,,2019-09,8297.817861409798
7331,viale m. karamchand gandhi,1,2019,20191,2019,2019-06,19891.745455709166
7332,viale m. karamchand gandhi,2,2019,20192,,2019-09,15844.21971326165
7333,viale orioli,1,2019,20191,2019,2019-06,1446.7825908858167
7334,viale orioli,2,2019,20192,,2019-09,752.5120071684588
7335,viale palmiro togliatti,1,2019,20191,2019,2019-06,18231.285606393096
7354,viale palmiro togliatti,2,2019,20192,,2019-09,15551.879621095752
7373,viale pietro pietramellara,1,2019,20191,2019,2019-06,13083.768983614951
7392,viale pietro pietramellara,2,2019,20192,,2019-09,14562.7255475906
7411,viale quirico filopanti,1,2019,20191,2019,2019-06,15072.0154249872
7419,viale quirico filopanti,2,2019,20192,,2019-09,16689.833870967745
7427,viale roma,1,2019,20191,2019,2019-06,17612.437301587302
7439,viale roma,2,2019,20192,,2019-09,3674.1657706093188
7451,viale sandro pertini,1,2019,20191,2019,2019-06,16694.981835637478
7467,viale sandro pertini,2,2019,20192,,2019-09,19162.79758064516
7483,viale zagabria,1,2019,20191,2019,2019-06,1379.4359062980031
7492,viale zagabria,2,2019,20192,,2019-09,1435.653046594982
7501,largo bartolo nigrisoli,1,2020,20201,2020,2020-06,999.8937492275368
7510,largo bartolo nigrisoli,2,2020,20202,,2020-09,1206.4347670250895
7519,largo card. giacomo lercaro,1,2020,20201,2020,2020-06,1757.6078111481893
7520,largo card. giacomo lercaro,2,2020,20202,,2020-09,2018.7824372759858
7521,largo mariele ventre,1,2020,20201,2020,2020-06,10501.84320232357
7522,largo mariele ventre,2,2020,20202,,2020-09,12867.870967741934
7523,largo vittime lager nazisti,1,2020,20201,2020,2020-06,875.6059077987887
7524,largo vittime lager nazisti,2,2020,20202,,2020-09,1132.999283154122
7525,mura di porta galliera,1,2020,20201,2020,2020-06,1171.515770609319
7526,mura di porta galliera,2,2020,20202,,2020-09,1601.5449820788533
7527,nome via da istituire,2,2020,20202,,2020-09,94.54489247311828
7528,p.le atleti azzurri d'italia,1,2020,20201,2020,2020-06,2124.505490668644
7529,p.le atleti azzurri d'italia,2,2020,20202,,2020-09,2543.6285842293905
7530,passaggio a. marescalchi,1,2020,20201,2020,2020-06,591.4286861945371
7531,passaggio a. marescalchi,2,2020,20202,,2020-09,698.5306451612904
7532,piazza adam mickiewicz,1,2020,20201,2020,2020-06,3809.5304474107033
7538,piazza adam mickiewicz,2,2020,20202,,2020-09,5184.23100358423
7544,piazza aldrovandi,1,2020,20201,2020,2020-06,1193.1994252873562
7547,piazza aldrovandi,2,2020,20202,,2020-09,1300.7143369175626
7550,piazza belluno,1,2020,20201,2020,2020-06,1631.1307656655542
7557,piazza belluno,2,2020,20202,,2020-09,2008.515770609319
7564,piazza della costituzione,1,2020,20201,2020,2020-06,292.2907736991719
7581,piazza della costituzione,2,2020,20202,,2020-09,180.52544802867385
7598,piazza delle medaglie d'oro,1,2020,20201,2020,2020-06,3331.0501359535283
7599,piazza delle medaglie d'oro,2,2020,20202,,2020-09,4500.563978494624
7600,piazza di porta castiglione,1,2020,20201,2020,2020-06,1396.464491410209
7614,piazza di porta castiglione,2,2020,20202,,2020-09,1811.9602150537632
7628,piazza di porta s.isaia,1,2020,20201,2020,2020-06,4036.181158076876
7629,piazza di porta s.isaia,2,2020,20202,,2020-09,4844.937096774193
7630,piazza di porta s.mamolo,1,2020,20201,2020,2020-06,7744.608475466568
7631,piazza di porta s.mamolo,2,2020,20202,,2020-09,9077.136917562724
7632,piazza di porta s.vitale,1,2020,20201,2020,2020-06,12246.500284266469
7633,piazza di porta s.vitale,2,2020,20202,,2020-09,14077.037455197133
7634,piazza malpighi,1,2020,20201,2020,2020-06,3736.1931127178345
7643,piazza malpighi,2,2020,20202,,2020-09,4156.473028673835
7652,piazza porta ravegnana,1,2020,20201,2020,2020-06,598.8528797429243
7653,piazza porta ravegnana,2,2020,20202,,2020-09,670.1899641577061
7654,piazza renzo imbeni,1,2020,20201,2020,2020-06,510.00103819058216
7655,piazza renzo imbeni,2,2020,20202,,2020-09,569.5550179211469
7656,piazza trento e trieste,1,2020,20201,2020,2020-06,3412.1486940221644
7672,piazza trento e trieste,2,2020,20202,,2020-09,3535.7302867383514
7688,piazza xx settembre,1,2020,20201,2020,2020-06,8915.042073497301
7689,piazza xx settembre,2,2020,20202,,2020-09,8765.286320191159
7690,strada maggiore,1,2020,20201,2020,2020-06,2377.2799159560004
7700,strada maggiore,2,2020,20202,,2020-09,2644.313918757467
7710,tangenziale casalecchio-san lazzaro,1,2020,20201,2020,2020-06,1771.360876282289
7711,tangenziale casalecchio-san lazzaro,2,2020,20202,,2020-09,2124.8917562724014
7712,tangenziale san lazzaro-casalecchio,1,2020,20201,2020,2020-06,2190.4881411444817
7713,tangenziale san lazzaro-casalecchio,2,2020,20202,,2020-09,2847.3685483870963
7714,via adige,1,2020,20201,2020,2020-06,998.3999382029415
7723,via adige,2,2020,20202,,2020-09,1113.5310035842294
7732,via agucchi,1,2020,20201,2020,2020-06,452.26971326164875
7767,via agucchi,2,2020,20202,,2020-09,1852.6741935483872
7802,via alberto calda,1,2020,20201,2020,2020-06,1824.0885675441848
7810,via alberto calda,2,2020,20202,,2020-09,2083.1272401433694
7818,via alberto dallolio,1,2020,20201,2020,2020-06,2599.4036274873315
7832,via alberto dallolio,2,2020,20202,,2020-09,2927.7940860215053
7846,via alberto mario,1,2020,20201,2020,2020-06,2376.537671486837
7858,via alberto mario,2,2020,20202,,2020-09,2748.928181003584
7870,via alessandro guidotti,1,2020,20201,2020,2020-06,1499.0149919663825
7875,via alessandro guidotti,2,2020,20202,,2020-09,1781.5632616487455
7880,via alessandro tiarini,1,2020,20201,2020,2020-06,2238.0543237341903
7890,via alessandro tiarini,2,2020,20202,,2020-09,2819.540860215054
7900,via alfonso lombardi,1,2020,20201,2020,2020-06,1888.0583796811272
7903,via alfonso lombardi,2,2020,20202,,2020-09,2219.3405017921145
7906,via alfonso rubbiani,1,2020,20201,2020,2020-06,2553.3009825732292
7909,via alfonso rubbiani,2,2020,20202,,2020-09,2297.6600358422943
7912,via alfonso torreggiani,1,2020,20201,2020,2020-06,2709.8374613768387
7914,via alfonso torreggiani,2,2020,20202,,2020-09,3119.426523297491
7916,via amedeo parmeggiani,1,2020,20201,2020,2020-06,2396.294045853417
7918,via amedeo parmeggiani,2,2020,20202,,2020-09,2873.794623655914
7920,via amilcare ponchielli,1,2020,20201,2020,2020-06,3701.635873192436
7929,via amilcare ponchielli,2,2020,20202,,2020-09,4191.745340501792
7938,via andrea costa,1,2020,20201,2020,2020-06,5124.27464621184
7999,via andrea costa,2,2020,20202,,2020-09,5714.974708781362
8060,via antonio cavalieri ducati,1,2020,20201,2020,2020-06,5553.762909405512
8074,via antonio cavalieri ducati,2,2020,20202,,2020-09,5892.06523297491
8088,via antonio giuriolo,1,2020,20201,2020,2020-06,1978.5178871585713
8090,via antonio giuriolo,2,2020,20202,,2020-09,2357.28252688172
8092,via antonio labriola,1,2020,20201,2020,2020-06,941.2378136200717
8095,via antonio labriola,2,2020,20202,,2020-09,1075.3698924731184
8098,via antonio vivaldi,1,2020,20201,2020,2020-06,332.7026572735138
8099,via antonio vivaldi,2,2020,20202,,2020-09,378.93279569892474
8100,via arcangelo corelli,1,2020,20201,2020,2020-06,2529.0477320479545
8112,via arcangelo corelli,2,2020,20202,,2020-09,2995.5440860215053
8124,via aristotile fioravanti,1,2020,20201,2020,2020-06,4732.350439995056
8143,via aristotile fioravanti,2,2020,20202,,2020-09,5281.847491039426
8162,via arno,1,2020,20201,2020,2020-06,3820.298028673835
8180,via arno,2,2020,20202,,2020-09,4944.413927291346
8198,via augusto murri,1,2020,20201,2020,2020-06,6202.872830080561
8258,via augusto murri,2,2020,20202,,2020-09,7013.616226783968
